Include,Condition_Tracking,textcomp,Ifnd,external_lfdn,tester,dispcode,lastpage,quality,duration,c_0001,c_0002,AgreeInformedConsent,EmpathicConcern_1,EmpathicConcern_2_R,EmpathicConcern_3,EmpathicTendency_4,EmpathicConcern_5_R,EmpathicConcern_6_R,EmpathicConcern_7,brieflydescribe,thoughtsfeels,Identification_1,Identification_2,Identification_3,Identification_4,Identification_5,Identification_6,Identification_7,Identification_8,Identification_9,Identification_10,Responsibility_1,Responsibility_2,Appreciation_1,Appreciation_2,Appreciation_3,Enjoyment_1,Enjoyment_2,Enjoyment_3,NarrativeEngagement_1_R,NarrativeEngagement_2_R,NarrativeEngagement_3_R,NarrativeEngagement_4_R,NarrativeEngagement_5_R,NarrativeEngagement_6_R,NarrativeEngagement_7,NarrativeEngagement_8,NarrativeEngagement_9,NarrativeEngagement_10,NarrativeEngagement_11,NarrativeEngagement_12,BogusItem,percentagedonated,whydonate,Whereshe,Howfriends,Whytears,Why1,Whentip,Whoch,MTurkorCrowdflower,MTurkorCrowdflower_other,CrowflowerContributorID,Gender,gender_other,Age,Nationality,CountryResidency,LivedHomeless,FirstLanguage,FirstLanguage_Other,Occupation_unemployed,Occupation_student,Occupation_bluecollar_service,Occupation_clerical,Occupation_selfemployed,Occupation_professionalmanagerial,Occupation_otheryn,Occupation_otherwhat,condition,condition_other,storyoff_yn,storyoff_what,otherissues,comments,Data_quality_carefully_answered,Data_quality_participated_morethanonce,browser,referer,participant_browser,participant_browser_version,participant_os,participant_device,participant_brand,participant_model,participant_isbot,participant_continent,participant_country,participant_region,participant_city,participant_latitude,participant_longitude,quota,quota_assignment,page_history,hflip,vflip,output_mode,javascript,flash,session_id,language,cleaned,ats,datetime,date_of_last_access,date_of_first_mail,rts1496361,rts1496371,rts1496372,rts1496373,rts1496429,rts1496442,rts1496445,rts1496447,rts1496449,rts1501165,rts1624135,rts1646780,rts1646798,rts1693823,rts1693825,rts1693827,rts1693829,rts1693831,rts1693833,rts1693835,rts1693837,rts1693839,rts1693841,rts1693843,rts1693845,rts1693886,tic
yes,Interaktiv,5,508,0,0,31,1496374,-77,1492,-66,-66,1,4,2,5,4,3,2,6,A man with three children lost his dwelling because he had no lease and the owner of the building was late with mortgage payments. This triggered an eviction notice prompting the man to look for a new home. His children's grandparents looked after the kids for a while giving the man time to look for a new home. He eventually found a place after months of searching thanks to a husband and wife who gave him and his kids some breathing space.,The thought of the children feeling fear because they had no home was chilling. I felt sorry for the entire family and especially for the kids who must have have been terrified of the unknown.,7,7,6,6,7,6,5,5,7,7,1,1,7,6,7,4,4,1,1,1,1,1,1,1,6,6,5,5,7,7,7,1,I like to choose the groups I donate to. And as a matter of fact I sometimes help the local Habitat for Humanity chapter we have in my community.,4,1,1,1,3,1,-77,-66,7385617,2,-99,61,Canadian,Canada,3,1,-99,0,0,1,0,0,0,0,-99,2,-99,1,-99,None.,None,1,2,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"1,693,886,169,388,710,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",1,0,0,-77,-77,ead4cb30890e9a6f682f427f084a196f,1,0,1467220297,29/06/16 17:11,29/06/16 17:36,0000-00-00 00:00:00,42,1063,1129,1277,1031,39,947,978,1315,960,1321,902,1217,1351,1492,0,0,0,0,0,0,0,0,0,0,5,4a2162c5e9af9134d5a2d0cb1968ea5d
yes,Interaktiv,5,509,0,0,22,1693845,-77,-1,-66,-66,1,4,3,5,6,3,3,5,The struggle of a single mom with 3 kids to find a home after being evicted. How hard it is to find a place to spend the night.,nothing,3,4,4,4,4,4,4,4,6,5,3,3,5,5,6,4,4,4,4,3,3,3,4,3,3,4,5,4,3,4,7,100,I had to foreclose on my condo and had a hard time finding a new home. I was fortunate enough to find one within a month.,4,1,1,1,3,1,-77,-66,5551648,1,-99,67,canadian,Canada,3,6,dutch,0,0,0,0,0,0,1,retired,2,-99,1,-99,no,-99,1,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"1,693,886,169,388,710,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0,0,-77,-77,ccdad60c1619bb0c7af519867caa8fee,1,0,1467220644,29/06/16 17:17,02/07/16 01:39,0000-00-00 00:00:00,81,202557,202628,202870,202530,76,202130,202196,202898,202142,202901,202045,202770,202912,0,0,0,0,0,0,0,0,0,0,0,11,714af4b897611525a68348b7a64f3042
no - dropout,510,,510,0,0,22,1646780,-77,32,-66,-66,1,6,4,4,4,5,3,4,-66,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-66,-77,-66,-66,-66,-66,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-77,-66,-77,-66,-66,-66,-77,-77,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"169,388,616,938,871,000,000,000,000,000,000,000,000,000",0,0,0,-77,-77,4e4ab7613519f2fecc346922aab058ac,1,0,1467220672,29/06/16 17:17,29/06/16 17:18,0000-00-00 00:00:00,32,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,038afd555a1384ab31811d758bf4c09c
yes,Nicht Interaktiv,6,511,0,0,22,1693825,-77,932,-66,-66,1,7,2,6,7,2,2,6,a single mother lost her apartment. She spent months shuffling from place to place as she looked for a new home. She finally ended up staying with her best friend from college.,The seven year old's drawing broke my heart,6,6,7,7,5,6,7,4,7,6,1,1,6,7,7,2,3,4,1,1,1,3,3,3,6,5,1,4,5,7,7,1,We are on a tight income and I use these surveys to help provide for my family,4,3,1,1,3,1,-77,-66,michelle lee bailey,1,-99,26,American,USA,1,1,-99,1,0,0,0,0,0,0,-99,1,-99,1,-99,no,no,1,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"169,388,616,938,871,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",1,0,0,-77,-77,a01f875fdfdcf4ae37943558a9a4f4c2,1,0,1467221248,29/06/16 17:27,29/06/16 17:43,0000-00-00 00:00:00,59,735,771,910,719,45,635,657,926,642,932,579,811,941,0,0,0,0,0,0,0,0,0,0,0,10,6019d0327e746ecc3679322c85924dea
no - bogus item,512,,512,0,0,31,1693866,-77,377,-66,-66,1,5,4,6,5,7,3,6,He was having issues in a home he was renting,I thought it was very sad what happened to this guy and his family,7,4,6,5,4,5,6,7,4,6,5,4,6,7,6,7,6,5,7,4,4,6,7,3,5,7,7,6,5,4,5,100,I don't need it,4,2,3,1,2,1,-77,-66,22821343,2,-99,30,English,USA,1,1,-99,0,0,1,0,0,0,0,-99,2,-99,1,-99,no,-99,-77,-77,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko,-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"16,938,861,693,887,100,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0,0,-77,-77,d871154c68d528354a59a53744e9d33d,1,0,1467221311,29/06/16 17:28,29/06/16 17:34,0000-00-00 00:00:00,21,288,293,363,259,19,235,247,375,239,377,225,330,0,0,0,0,0,0,0,0,0,0,0,0,5,72d894077be2f32825d05e3e6f2b2698
yes,Interaktiv,6,513,0,0,31,1496374,-77,1517,-66,-66,1,7,1,7,6,1,1,6,"A person with two children gets evicted and ends up homeless, having nowhere to turn that is accommodating, gets help from strangers and poor people and finally ends up at her friend's place.","I have been put on the street by the government. I got more help from strangers and people who had nothing than from people earning money to help me. I didn't have a car and ended up at (most times) staying with one of the few fellows I knew I had to sleep with. They usually had no food so I went to the Shepherd's of Good Hope for meals and the centre 454 drop in to do my laundry and have a shower if I had slept outside on the canal and hidden from the NRTC. I live in Canada so this probably would not happen like it was explained in the story, there are shelters for women and children. Nice one's too!",7,7,7,7,7,7,5,7,7,7,1,1,7,7,7,7,7,7,1,1,1,1,1,1,7,4,7,7,7,7,7,50,I enjoy sharing and giving. I need half and so does Habitat for Humanity.,4,3,1,1,3,1,-77,-66,6338946,1,-99,60,British,Canada,1,1,-99,0,0,0,0,0,0,1,Ontario Disability Support Program,2,-99,1,-99,It put me in mind of what I went through. I had no car but I didn't have children living with me.,"I used to have to live day to day, wondering where I was going to eat, sleep, look for bus fare etc. It is so hard for someone that has to live out of a bag or a car, they need routine, especially with children and social services should have helped them.",1,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"1,693,886,169,388,710,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,1,0,-77,-77,797c5ddfa981cf9e46ec18ae4d0fb50e,1,0,1467222487,29/06/16 17:48,29/06/16 18:13,0000-00-00 00:00:00,81,1200,1222,1331,1175,78,1092,1122,1404,1110,1474,1053,1273,1492,0,0,0,0,0,1517,0,0,0,0,0,47,ffc6b571081028f113830d6749509567
no - participated more than once,515,,515,0,0,32,1496374,-77,-1,-66,-66,1,6,2,5,4,5,5,7,NONE,NONE,6,6,5,5,4,5,5,5,4,5,5,5,5,5,5,6,5,4,4,5,5,5,6,5,6,5,4,5,6,5,7,1,NOT SURE,1,2,1,1,1,3,2,-99,21832799,1,-99,34,CANADIAN,CANADA,2,1,-99,0,0,0,0,1,0,0,-99,2,-99,1,-99,-99,NONE,1,1,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0,-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"169,388,616,938,871,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,1,0,-77,-77,5554d7a7cfb7cb31ffa37366edfa0fdf,1,0,1467223375,29/06/16 18:02,10/07/16 12:17,0000-00-00 00:00:00,69,929585,929591,929638,929575,65,929498,929510,929646,929502,929650,929485,929610,929664,929678,0,0,0,0,0,0,0,0,0,0,41,f4c8a39152f5def07a4b45272635d055
yes,Interaktiv,5,516,0,0,31,1496374,-77,822,-66,-66,1,6,6,1,5,4,4,1,"A mother and 3 children were taken off their home on the week of july 4, because of issues with the mortgage payment by their renters, then the mother asked for help on her family their parents quickly took the children but she was an hour away from home so she slept in the car, months went by and at the end she found a friend from college who took them all, for an indefinite amount of time,","I was quite touch by the story, even though I believe i am not that sensitive",4,5,5,6,7,6,6,6,7,7,2,4,5,4,7,5,6,6,2,3,1,3,2,2,4,4,4,4,5,6,7,1,"I do not like when money asked to me, with a soft-heartened story... It's a bit of manipulation",4,3,3,1,3,1,-77,-66,38482711,2,-99,27,American,USA,2,1,-99,0,0,0,0,1,0,0,-99,2,-99,1,-99,-99,story was entertaining i guess,1,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"169,388,616,938,871,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",1,1,0,-77,-77,5e4dd25acc365e2f3e1e64c9f5adde02,1,0,1467223829,29/06/16 18:10,29/06/16 18:24,0000-00-00 00:00:00,44,643,681,765,635,41,543,566,778,551,791,516,730,804,822,0,0,0,0,0,0,0,0,0,0,8,8897bbea2fae941dc26fa51c4f189211
no - dropout,517,,517,0,0,22,1692529,-77,27,-66,-66,1,6,1,6,7,6,1,7,-66,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-66,-77,-66,-66,-66,-66,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-77,-66,-77,-66,-66,-66,-77,-77,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"16,938,861,693,887,100,000,000,000,000,000,000",1,1,0,-77,-77,51e844d2c33dc06bdd4b72218d95c4c3,1,0,1467224083,29/06/16 18:14,29/06/16 18:15,0000-00-00 00:00:00,29,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2291fcd3fb42562c78e7f64b6a4c68de
yes,Nicht Interaktiv,6,518,0,0,31,1496374,-77,1046,-66,-66,1,6,1,6,4,4,2,5,The writer lost his home not because he hadn't paid the rent but because the owner of the house had not paid the mortgage. His children stayed with his ex inlaws but he stayed in beds provided by his friends and family. He eventually found somewhere more permanent to stay with his children in the home of his college friend and wife.,I have been fortunate to always have had a roof over my head which I never take for granted. I know how lucky I am.,4,7,6,5,5,7,5,6,7,7,2,2,6,7,7,2,3,5,3,2,1,3,3,3,5,5,5,6,5,7,7,50,I would like to do something good to help others but unfortunately I also need money myself. So half each seems a fair division of the money.,4,3,1,1,3,1,-77,-66,18215885,1,-99,57,British,UK,3,1,-99,1,0,0,0,0,0,0,-99,1,-99,1,-99,-99,No thank you,1,2,Mozilla/5.0 (Windows NT 6.0; rv:47.0) Gecko/20100101 Firefox/47.0,-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"1,693,886,169,388,710,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",1,0,0,-77,-77,f4b18bce6a78af36bc1f529d53d35ae3,1,0,1467224579,29/06/16 18:22,29/06/16 18:40,0000-00-00 00:00:00,58,799,855,961,763,54,661,699,987,679,996,605,914,1015,0,0,0,0,0,1046,0,0,0,0,0,13,9cf3bc5eafe2198cd02e1be62616f401
yes,Interaktiv,5,519,0,0,31,1496374,-77,1969,-66,-66,1,6,1,6,5,2,2,6,"A woman was evicted from her rowhouse even though she had been paying rent because the actual owner of the property had not been paying the mortgage. She spent months trying to find a place for herself and her three children to live, going from relative to relative, place to place. Finally her friend from college offered for her family to stay with her and her family even though they lived in a small apartment. The woman finally had a bit of peace of mind that she hadn't got with family.",It must have been an awfully stressful time for this woman especially since she had done nothing to really cause the problem in the first place. It was by no action of her own that she ended up homeless for a while.,5,6,7,7,6,6,7,6,7,6,4,4,5,6,5,5,5,5,1,1,1,2,2,1,3,1,1,4,5,7,7,1,I chose not to donate anything because the website from which I'm doing this survey is only paying me 8 cents to complete it. I now realize that there is probably no actual donation for Habitat for Humanity and that it was probably just part of the survey to see how generous a person I am. Had I thought I was actually going to be paid $1 I would have donated half of it.,4,3,3,1,3,1,-77,-66,13300986,1,-99,54,Canadian,Canada,3,1,-99,0,0,0,0,0,0,1,homemaker,2,-99,6,"The story seemed a bit disjointed in certain places, as if a screen had been missed. I wasn't sure if maybe I had hit the 'continue' icon twice by mistake which meant I missed reading a screen.",No,"No, thanks.",1,2,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"1,693,886,169,388,710,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,1,0,-77,-77,55dae037c8881f4f234f2487c170fc3c,1,0,1467224607,29/06/16 18:23,29/06/16 18:56,0000-00-00 00:00:00,186,1441,1570,1814,1397,178,1319,1349,1907,1331,1914,1280,1783,1937,1969,0,0,0,0,0,0,0,0,0,0,7,58b84e6bff4022ae7dc3f9409e1809d1
yes,Nicht Interaktiv,5,520,0,0,22,1693835,-77,744,-66,-66,1,7,1,7,6,1,1,6,"A man and his children were evected from there home on short notice, although he had paid the rent (owner had not paid mortgage.). He and his kids were homeless for a long time, living with friends and relatives in 5 cities. He finally ended up in a 2 bedroom apartment.","He should not have been forced to move, there are laws.",4,5,7,7,7,5,5,5,4,6,1,1,7,7,7,1,4,7,1,1,1,4,5,3,5,1,4,5,6,6,7,50,Felt charitable,4,1,1,1,3,1,-77,-66,32569659,2,-99,57,American,USA,3,1,-99,0,0,0,0,1,0,0,-99,1,-99,1,-99,No,No,1,2,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0,-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"1,693,886,169,388,710,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",1,0,0,-77,-77,9943092b2c1db468e6e35fc3ea3deb23,1,0,1467225884,29/06/16 18:44,29/06/16 18:57,0000-00-00 00:00:00,67,557,572,710,530,62,425,458,734,438,744,376,642,758,0,0,0,0,0,0,0,0,0,0,0,12,404d3789d451a9b232fca0824b07a1f0
no - participated more than once,521,,521,0,0,31,1496374,-77,641,-66,-66,1,4,2,4,6,1,4,5,a poor man lost his house and need refugee for his children,yes a pitty feeling for the father of those children,6,7,5,6,5,5,5,6,5,4,3,4,6,7,3,7,6,6,5,5,6,4,6,6,5,6,5,5,5,7,7,10,Because i like to donate money when i have some to spare,4,2,4,3,2,4,-77,-66,37734529,2,-99,28,American,United States,3,1,-99,0,1,0,0,0,0,0,-99,2,-99,1,-99,-99,no comments,1,1,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"169,388,616,938,871,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,1,0,-77,-77,31db132cc9af41f361a16bb8cb7ee489,1,0,1467225971,29/06/16 18:46,29/06/16 18:56,0000-00-00 00:00:00,31,389,406,511,380,28,335,359,524,345,529,310,484,547,0,641,0,0,0,0,0,0,0,0,0,6,9adc7dc24e59e9072995bb817ab9a8bc
yes,Nicht Interaktiv,6,522,0,0,31,1496374,-77,965,-66,-66,1,5,2,5,6,3,3,7,"A single Mum becomes homeless through no fault of her own, then struggles to find somewhere for her family to live. A real-life story of how the housing crisis has affected people.",This story really highlights that it takes a major upheaval to realise who your true friends are.,5,6,5,5,6,6,6,5,7,6,2,2,6,5,6,4,4,3,2,2,2,3,3,3,5,3,2,4,5,6,7,50,I have been moved by the story so want to make a gesture to show that I care.,4,3,1,1,3,1,-77,-66,37955632,1,-99,32,British,UK,3,1,-99,0,0,0,0,1,0,0,-99,1,-99,1,-99,-99,-99,1,2,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0,-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"1,693,886,169,388,710,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0,0,-77,-77,223de8352e7d7b578645ac7766797f95,1,0,1467226230,29/06/16 18:50,29/06/16 19:06,0000-00-00 00:00:00,48,802,828,906,782,33,700,723,923,709,926,656,875,944,0,0,0,0,0,965,0,0,0,0,0,6,9b8521305f3ca81ccc2c8fb5eb6718d5
no - dropout,524,,524,0,0,22,1496442,-77,0,-66,-66,1,-77,-77,-77,-77,-77,-77,-77,-66,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-66,-77,-66,-66,-66,-66,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-77,-66,-77,-66,-66,-66,-77,-77,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"169,388,616,938,871,000,000",1,0,0,-77,-77,b8b6ff1e969e1c87b2c187bc222ada45,1,0,1467227575,29/06/16 19:12,29/06/16 19:13,0000-00-00 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-66
yes,Interaktiv,5,526,0,0,31,1496374,-77,1395,-66,-66,1,5,1,6,6,2,2,7,A woman and 3 children become homeless overnight through no doing of their own. The were renting a condo from the owner who failed to pay the mortgage and lost the condo. This family had to be out of a three bedroom apartment in only 4 days. She turns to family and friends for month to get some help,"This is a very real story unfortunately. We never know when we can be in a similar situation. Think about those losing home in fires, flood, earthquakes. We must help others whenever we can",6,7,7,7,7,7,6,6,7,7,1,1,7,7,7,1,1,1,1,1,1,1,1,1,5,4,4,6,5,7,7,50,I wanted to share with someone,4,3,3,1,3,1,-77,-66,916274,1,-99,71,American,USA,2,1,-99,1,0,0,0,0,0,0,-99,2,-99,1,-99,none,very well executed,1,2,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0,-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"1,693,886,169,388,710,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",1,0,0,-77,-77,c09de0841747254ee7892a5c4c341c25,1,0,1467228788,29/06/16 19:33,29/06/16 19:56,0000-00-00 00:00:00,64,1162,1182,1303,1137,62,1039,1077,1333,1051,1342,989,1258,1363,0,0,0,0,0,1395,0,0,0,0,0,20,8a6c97876d54fd7b83703e90ba53ef98
yes,Interaktiv,5,527,0,0,31,1496374,-77,1252,-66,-66,1,7,4,6,6,5,2,7,"Due to her original tenants messing up, a woman with three kids was evicted from her apartment. The story talks about how she handles being homeless and what she goes through.",I felt bad for the woman but glad she found a place to land for a while at the end.,6,5,7,7,7,7,6,7,7,7,5,6,7,7,7,2,3,6,1,1,1,5,1,1,7,3,2,5,4,7,7,20,"In my current situation, I understand the main character pretty well. As much as I want to help the organization more, I need the money too.",4,3,3,1,3,1,-77,-66,38424102,1,-99,22,American,USA,1,1,-99,1,0,0,0,0,0,0,-99,2,-99,1,-99,None that I could think of.,No.,1,2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"1,693,886,169,388,710,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",1,0,0,-77,-77,3e48e85f18aca34329a927c94b548b60,1,0,1467228966,29/06/16 19:36,29/06/16 19:56,0000-00-00 00:00:00,63,675,1067,1190,649,60,585,606,1212,593,1219,554,1118,1229,0,0,1252,0,0,0,0,0,0,0,0,28,96237a21fcd2e82674b58b03ebdaf769
no- text comprehension,528,1,528,0,0,22,1693837,-77,184,-66,-66,1,6,5,5,5,5,5,6,the story is a about a homeless guy. And how he became homeless.,I feel sad.,5,6,5,4,5,5,4,5,5,6,5,5,5,5,5,5,4,6,5,5,5,4,5,5,4,3,4,4,4,3,7,60,Sounds right,4,1,4,3,4,4,-77,-66,31256687,2,-99,30,US,USA,3,1,-99,0,0,0,0,0,1,0,-99,1,-99,1,-99,-99,none,1,2,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"1,693,886,169,388,710,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",1,0,0,-77,-77,537cf10d016c4a44a20f8944ad369208,1,0,1467229697,29/06/16 19:48,29/06/16 19:51,0000-00-00 00:00:00,29,129,136,173,125,23,94,105,180,98,184,79,145,190,0,0,0,0,0,0,0,0,0,0,0,6,cc6788e5af638e3b9e6e2c98bdfa5487
